Ceyrek,Brut_Kar_Marji_%,FaalGid_BrutKar_%,FinansGid_Gelir_%,Cari_Oran,NetBorc_FAVOK,ROE_%,Hisse
2022-06-30,93.38,123.91,,2.01,0.13,9.88,MAPSW
2022-09-30,91.54,142.5,,1.67,-0.1,-4.48,MAPSW
2022-12-31,92.82,149.62,,1.19,-0.13,-811.84,MAPSW
2023-03-31,92.47,109.66,,1.21,13.56,-16.11,MAPSW
2023-06-30,93.31,91.63,,1.45,0.37,5.98,MAPSW
2023-09-30,93.54,112.7,,1.51,0.23,-7.71,MAPSW
2023-12-31,93.29,132.47,,1.53,-0.03,-43.41,MAPSW
2024-03-31,88.2,90.39,,1.68,-0.14,5.96,MAPSW
2024-06-30,95.11,97.18,,1.77,-0.54,2.93,MAPSW
2024-09-30,95.31,88.27,,2.14,-0.36,11.28,MAPSW
2024-12-31,95.2,89.97,,2.28,-0.63,6.52,MAPSW
2025-03-31,94.98,93.75,,2.24,-0.91,3.4,MAPSW
2025-06-30,94.92,95.37,,2.4,-1.26,2.71,MAPSW
2025-09-30,94.98,95.11,,2.54,-1.31,4.32,MAPSW
2025-12-31,94.91,114.21,,2.34,-1.09,-6.25,MAPSW
2020-06-30,14.28,98.33,1.38,1.69,0.71,-6.27,HUBC
2020-12-31,19.26,66.5,0.45,3.79,0.18,22.81,HUBC
2021-06-30,49.64,38055.44,59.49,3.62,1.86,-7.64,HUBC
2021-12-31,14.76,246.55,,1.31,-0.34,-13.32,HUBC
2022-06-30,10.74,1034.83,,1.38,-0.27,-19.94,HUBC
2022-12-31,3.44,4218.84,,0.57,-0.44,-469.0,HUBC
2023-06-30,-16.74,-769.59,48.21,0.34,-0.13,165.52,HUBC
2023-12-31,14.7,1256.32,63.73,0.27,-0.5,33.23,HUBC
2024-06-30,9.52,1104.75,85.33,0.21,-0.53,45.64,HUBC
2024-12-31,14.08,673.65,8.72,0.17,-0.96,15.68,HUBC
2025-06-30,19.06,760.17,158.44,0.16,-0.79,71.86,HUBC
2021-06-30,,,,0.07,-1.05,509.77,AERTW
2021-12-31,,,,2.31,2.37,-0.01,AERTW
2022-03-31,,,,1.8,-1079.61,-0.0,AERTW
2022-06-30,29.35,57.28,0.38,1.08,0.01,0.52,AERTW
2022-09-30,,,,0.27,-0.1,-0.15,AERTW
2022-12-31,18.26,87.36,0.41,0.09,0.08,-0.12,AERTW
2023-03-31,28.63,79.44,0.13,1.64,1.72,6.15,AERTW
2023-06-30,27.23,82.53,0.75,1.7,2.01,3.06,AERTW
2023-09-30,,,,0.01,-0.39,-0.88,AERTW
2023-12-31,31.99,87.88,0.61,0.47,-0.12,38.1,AERTW
2024-03-31,32.1,100.14,0.75,0.86,0.11,-251.86,AERTW
2024-06-30,24.06,509.48,0.88,0.87,-0.18,6416.02,AERTW
2024-09-30,21.19,214.55,0.8,0.75,-1.21,94.56,AERTW
2024-12-31,22.96,227.59,1.28,0.7,3.39,441.18,AERTW
2025-03-31,26.73,160.83,1.28,0.66,-1.08,99.17,AERTW
2025-06-30,24.64,78.3,1.11,0.65,1.44,-35.23,AERTW
2025-09-30,28.93,60.47,0.54,0.71,2.14,-8.3,AERTW
2025-12-31,19.14,76.9,0.44,0.75,1.56,-90.27,AERTW
2020-12-31,,,,18.18,,-39.91,STSSW
2021-03-31,,,,,,,STSSW
2021-06-30,,-23068.2,,4.53,,-28.35,STSSW
2021-09-30,,-50533.48,,1.14,,-39.63,STSSW
2021-12-31,,-6243.05,,0.58,0.14,-50.95,STSSW
2022-03-31,,-1730.64,,0.12,-0.1,-114.89,STSSW
2022-06-30,,-3256.62,,2.64,,3.98,STSSW
2022-09-30,,-1314.03,,1.76,,-24.67,STSSW
2022-12-31,,-658.45,,2.2,,-8.81,STSSW
2023-03-31,,-972.61,,2.5,,-19.26,STSSW
2023-06-30,,-968.09,,1.41,,-29.99,STSSW
2023-09-30,,-1056.33,,1.93,,-19.09,STSSW
2023-12-31,,-1146.46,,1.31,,-39.09,STSSW
2024-03-31,,-843.68,,1.15,,-14.32,STSSW
2024-06-30,,-894.83,,1.38,,-29.13,STSSW
2024-09-30,,-936.17,,1.01,0.02,-25.9,STSSW
2024-12-31,,-987.67,,0.61,-0.17,-226.76,STSSW
2025-03-31,,-1444.27,,1.65,,19.03,STSSW
2025-06-30,-526.41,-156.42,,4.18,,24.48,STSSW
2025-09-30,38.91,12523.46,,3.74,0.01,-24.31,STSSW
2020-03-31,36.82,261.59,,,,10.96,IVDAW
2020-12-31,104.93,136.12,94.06,0.22,-1.54,11.25,IVDAW
2021-03-31,60.88,563.63,5.56,0.36,-0.25,19.71,IVDAW
2021-06-30,23.76,582.17,8.06,0.5,-0.06,31.71,IVDAW
2021-09-30,66.73,254.48,7.13,0.57,0.33,26.76,IVDAW
2021-12-31,50.47,489.81,2.77,0.78,0.18,157.33,IVDAW
2022-03-31,60.88,563.63,5.56,0.49,0.04,36.19,IVDAW
2022-06-30,29.0,660.2,2.07,2.65,1.34,-23.3,IVDAW
2022-09-30,24.14,291.34,1.03,3.2,3.49,-7.94,IVDAW
2022-12-31,13.2,436.96,0.56,4.55,1.79,-12.51,IVDAW
2023-03-31,22.07,213.21,0.02,6.2,3.79,-6.6,IVDAW
2023-06-30,11.75,391.75,0.13,3.52,2.56,-10.04,IVDAW
2023-09-30,16.24,739.98,0.27,5.18,1.61,-12.41,IVDAW
2023-12-31,15.41,816.65,0.13,3.56,1.03,-23.64,IVDAW
2024-03-31,52.45,832.28,1.24,3.57,0.61,-27.12,IVDAW
2024-06-30,32.67,221.39,0.34,2.56,0.86,-13.75,IVDAW
2024-09-30,17.12,246.62,0.25,2.45,1.23,-9.8,IVDAW
2024-12-31,11.95,961.58,0.62,2.19,0.24,-72.77,IVDAW
2025-03-31,19.54,389.99,0.39,1.8,0.44,-46.68,IVDAW
2025-06-30,29.11,219.69,0.79,1.7,0.19,-38.11,IVDAW
2025-09-30,31.32,141.43,0.7,3.48,3.02,-5.87,IVDAW
2021-03-31,21.79,56.88,,,,22.96,ABLVW
2021-09-30,22.99,0.13,,468.9,-64.89,-0.11,ABLVW
2021-12-31,22.99,0.41,,1.28,-251.98,-0.36,ABLVW
2022-03-31,23.55,0.18,,1.64,3.88,42.13,ABLVW
2022-06-30,23.55,61.32,,1.64,0.81,43.02,ABLVW
2022-09-30,21.57,0.69,,9473.27,40.62,0.19,ABLVW
2022-12-31,21.57,1.32,,1.7,3.58,8.73,ABLVW
2023-03-31,24.09,1.99,,307.68,-2.54,0.81,ABLVW
2023-06-30,24.09,58.95,,3.05,0.37,34.07,ABLVW
2023-09-30,25.75,69.75,,3.1,0.23,18.86,ABLVW
2023-12-31,25.75,69.75,,3.1,0.18,17.96,ABLVW
2024-03-31,7.62,267.64,0.74,2.11,-0.63,-71.73,ABLVW
2024-06-30,7.62,267.64,0.74,2.11,-0.63,-71.73,ABLVW
2024-09-30,10.61,111.51,,2.31,-0.53,-7.64,ABLVW
2024-12-31,10.61,111.51,,2.31,2.98,-7.64,ABLVW
2025-03-31,14.71,78.22,,1.44,1.55,17.71,ABLVW
2025-06-30,14.71,78.22,,1.44,1.55,17.71,ABLVW
2020-01-31,,,,0.08,-0.01,83.25,BCTXZ
2020-04-30,,,,0.06,-0.08,18.32,BCTXZ
2020-07-31,,,,0.07,-0.09,-6.29,BCTXZ
2020-10-31,,-4991.77,,0.06,-0.16,-6.94,BCTXZ
2021-01-31,,-3842.43,,0.05,-0.51,0.01,BCTXZ
2021-04-30,,-102574.75,,122.44,,21.34,BCTXZ
2021-07-31,,,,103.81,5.12,-4.75,BCTXZ
2021-10-31,,-47616.72,,129.63,-15.49,-49.71,BCTXZ
2022-01-31,,-75387.93,,79.84,,23.4,BCTXZ
2022-04-30,,-47598.6,,126.2,,-21.86,BCTXZ
2022-07-31,,,,45.0,,-0.01,BCTXZ
2022-10-31,,-106358.27,,39.24,,-10.71,BCTXZ
2023-01-31,,-87174.5,,50.62,,927.86,BCTXZ
2023-04-30,,-109764.11,,21.33,,83.07,BCTXZ
2023-07-31,,-151246.32,,14.96,,64.04,BCTXZ
2023-10-31,,-164055.57,,17.59,,220.55,BCTXZ
2024-01-31,,-190373.81,,2.99,,139.91,BCTXZ
2024-04-30,,-178188.05,,0.82,,-28.76,BCTXZ
2024-07-31,,,,0.49,,50.96,BCTXZ
2024-10-31,,,,1.65,,-143.52,BCTXZ
2025-01-31,,,,1.37,,-174.62,BCTXZ
2025-04-30,,,,3.41,,-49.35,BCTXZ
2025-07-31,,-31990.54,,5.01,,-73.92,BCTXZ
2025-10-31,,-22499.31,,2.44,,-114.01,BCTXZ
2026-01-31,,-28153.15,,10.1,,-23.93,BCTXZ
2020-03-31,,,,0.01,-0.15,33.75,ADTX
2020-06-30,,,,0.02,-0.5,14.39,ADTX
2020-09-30,,,,18.89,1.14,-19.96,ADTX
2020-12-31,,,,8.99,0.47,-42.51,ADTX
2021-03-31,,-6478.03,,4.35,0.35,-56.11,ADTX
2021-06-30,,-4448.65,,1.9,0.0,-103.6,ADTX
2021-09-30,,-4688.53,,3.44,0.02,-75.24,ADTX
2021-12-31,25.76,88785.06,55.97,2.61,0.08,-236.25,ADTX
2022-03-31,10.56,27643.82,7.23,0.98,-0.09,-128.29,ADTX
2022-06-30,18.56,14579.62,39.61,0.52,-0.16,-429.84,ADTX
2022-09-30,27.68,6128.74,673.11,2.89,0.27,-59.53,ADTX
2022-12-31,8.31,53243.53,5.57,1.3,-0.02,-157.18,ADTX
2023-03-31,18.36,14516.53,97.01,0.33,-0.17,-8792.68,ADTX
2023-06-30,15.95,12116.0,655.27,0.22,-0.33,146.85,ADTX
2023-09-30,14.11,46189.78,1326.25,0.3,-0.15,230.86,ADTX
2023-12-31,-251.63,-3786.63,3787.35,0.27,-0.58,-68.31,ADTX
2024-03-31,17.42,83203.85,3921.94,0.09,-0.17,-148.33,ADTX
2024-06-30,47.75,28365.92,3722.11,0.07,-0.34,-114.98,ADTX
2024-09-30,-6721.36,-920.45,33265.25,0.09,-0.54,-147.3,ADTX
2024-12-31,-2136.38,-8231.17,9794.11,0.09,-0.3,-58.93,ADTX
2025-03-31,27.9,1974788.38,35145.68,0.08,-0.16,-34.42,ADTX
2025-06-30,-6761.16,-8963.37,125457.97,0.02,-0.21,-56.0,ADTX
2025-09-30,-9026.07,-4551.75,23599.87,0.02,-0.06,310.96,ADTX
2020-03-31,52.15,252.36,12.68,1.4,-0.84,52.18,KUST
2020-06-30,22.67,645.67,1.48,2.78,6.21,-3.73,KUST
2020-09-30,34.07,250.82,0.14,4.49,-2.44,3.66,KUST
2020-12-31,42.7,247.96,0.15,4.79,3.28,-2.24,KUST
2021-03-31,32.02,452.97,0.06,2.72,-0.77,41.97,KUST
2021-06-30,50.56,307.56,0.05,2.23,2.69,-11.52,KUST
2021-09-30,30.19,356.96,0.12,2.1,-1.05,14.34,KUST
2021-12-31,18.65,359.27,0.17,2.44,-4.27,1.91,KUST
2022-03-31,18.84,450.76,0.17,1.74,0.71,-13.88,KUST
2022-06-30,18.38,487.49,0.09,1.79,19.54,-2.37,KUST
2022-09-30,7.02,1202.77,0.17,2.49,0.81,-3.99,KUST
2022-12-31,-21.76,-402.09,,1.85,0.05,-27.06,KUST
2023-03-31,20.07,499.59,0.07,1.23,0.01,-20.42,KUST
2023-06-30,33.06,280.51,18.3,0.87,0.0,-38.49,KUST
2023-09-30,19.35,519.85,15.15,0.8,-0.42,-20.4,KUST
2023-12-31,4.29,2449.26,11.01,0.69,-0.37,-69.43,KUST
2024-03-31,27.56,338.83,11.73,0.61,-0.91,-57.1,KUST
2024-06-30,4.32,1714.83,19.32,0.51,-0.81,-219.53,KUST
2024-09-30,42.94,524.28,19.05,0.52,-0.39,293.5,KUST
2024-12-31,44.58,113.4,29.41,0.35,-0.37,94.16,KUST
2025-03-31,35.79,160.86,17.7,1.32,-0.01,33.4,KUST
2025-06-30,-11.23,-547.31,1.37,1.01,-0.2,-48.92,KUST
2025-09-30,30.23,181.79,2.0,0.99,-1.72,-11.89,KUST
2020-06-30,21.16,36.32,2.14,0.69,1.08,82.15,RAYA
2020-12-31,31.3,23.7,1.64,0.69,1.73,45.02,RAYA
2021-06-30,30.84,33.71,2.82,1.09,0.96,29.2,RAYA
2021-12-31,30.15,22.64,2.13,1.14,0.61,28.81,RAYA
2022-06-30,33.75,29.7,,0.97,0.32,25.24,RAYA
2022-12-31,17.99,40.08,,1.56,0.59,6.64,RAYA
2023-06-30,28.99,75.81,2.6,1.46,1.02,2.48,RAYA
2023-12-31,20.18,96.06,4.55,1.67,-3.23,3.68,RAYA
2024-06-30,8.93,220.9,0.64,2.1,-0.88,-3.97,RAYA
2024-12-31,13.89,110.86,0.8,2.13,18.87,-0.22,RAYA
2025-06-30,18.73,138.58,1.64,2.14,11.67,-1.96,RAYA
2023-06-30,,,,1.01,-9.32,-4.15,COOTW
2023-09-30,25.39,100.0,1.28,,-11.03,21.53,COOTW
2024-06-30,12.89,159.13,5.33,0.62,-0.19,2666.77,COOTW
2024-09-30,8.04,124.01,3.04,522.05,-20.77,41.03,COOTW
2024-12-31,11.58,99.21,2.32,619.02,160.54,18.0,COOTW
2025-03-31,6.0,119.5,5.0,0.55,-17.47,20.68,COOTW
2025-06-30,7.46,25.68,1.32,0.35,3.71,8.97,COOTW
2020-03-31,226.09,-473.08,,17.6,3.53,-3.88,OXBRW
2020-06-30,96.89,60.39,,,-6.84,2.35,OXBRW
2020-09-30,89.58,103.02,,,435.58,-0.09,OXBRW
2020-12-31,94.56,55.65,,28.84,-6.07,2.59,OXBRW
2021-03-31,93.73,84.28,,22.93,-21.07,0.58,OXBRW
2021-06-30,97.27,39.85,,,-3.82,5.52,OXBRW
2021-09-30,97.17,4.1,,,-0.13,43.46,OXBRW
2021-12-31,98.89,22.46,,11.32,-0.5,9.54,OXBRW
2022-03-31,200.0,-85.79,,,1.84,-2.22,OXBRW
2022-06-30,95.83,80.71,,8.2,-5.61,0.57,OXBRW
2022-09-30,263.51,-17.61,,9.42,0.22,-15.11,OXBRW
2022-12-31,100.0,34.87,,,,4.52,OXBRW
2023-03-31,100.0,73.99,,,,0.94,OXBRW
2023-06-30,97.11,100.89,,,146.95,-0.04,OXBRW
2023-09-30,100.94,-9.75,,,0.06,-88.94,OXBRW
2023-12-31,103.2,-24.16,,,0.04,-45.78,OXBRW
2024-03-31,148.0,-263.78,,,-0.62,-14.96,OXBRW
2024-06-30,-40.91,-3144.44,,,0.9,-15.42,OXBRW
2024-09-30,67.8,310.79,,,-0.25,-8.03,OXBRW
2024-12-31,84.36,121.07,,,6.23,-5.42,OXBRW
2025-03-31,100.0,82.37,,,-9.68,1.53,OXBRW
2025-06-30,-254.97,-74.25,,,0.31,-43.06,OXBRW
2025-09-30,90.54,129.11,,,0.79,-2.67,OXBRW
2020-03-31,,,,8.13,,-1.46,JSPRW
2020-06-30,,,,4.57,,-9.63,JSPRW
2020-09-30,,,,5.34,,-11.09,JSPRW
2020-12-31,,,,5.16,,28.43,JSPRW
2021-03-31,,,,6.46,0.83,-44.96,JSPRW
2021-06-30,,,,1.96,0.41,-61.65,JSPRW
2021-09-30,,,,11.18,7.48,-4.34,JSPRW
2021-12-31,,,,10.95,1.72,-13.03,JSPRW
2022-03-31,,,,12.36,1.32,-3.24,JSPRW
2022-06-30,,,,9.56,1.21,-17.7,JSPRW
2022-09-30,,,,7.06,0.95,-24.94,JSPRW
2022-12-31,,,,5.91,0.64,-36.71,JSPRW
2023-03-31,,,,16.79,2.3,-11.39,JSPRW
2023-06-30,,,,13.22,1.6,-14.59,JSPRW
2023-09-30,,,,8.84,1.32,-18.64,JSPRW
2023-12-31,,,,7.19,1.21,-21.14,JSPRW
2024-03-31,,-5133.33,,13.49,1.96,-12.12,JSPRW
2024-06-30,,,,10.79,1.66,-14.54,JSPRW
2024-09-30,,,,7.61,1.17,-22.27,JSPRW
2024-12-31,,,,4.98,0.7,-39.43,JSPRW
2025-03-31,,,,4.31,0.54,-50.28,JSPRW
2025-06-30,,,,2.1,0.35,-113.71,JSPRW
2025-09-30,,,,2.59,0.66,-161.92,JSPRW
2020-03-31,45.32,278.85,,,,13.6,BFRIW
2020-12-31,48.39,104.53,8.88,4.43,,-3.19,BFRIW
2021-03-31,45.81,262.36,1.88,3.98,,-154.05,BFRIW
2021-06-30,46.92,234.22,1.52,3.16,,267.81,BFRIW
2021-09-30,47.16,887.92,2.08,0.9,,92.13,BFRIW
2021-12-31,47.94,142.78,1.0,3.36,,-127.93,BFRIW
2022-03-31,47.18,167.59,0.95,3.44,,31.93,BFRIW
2022-06-30,42.7,426.43,2.06,3.16,,-4.93,BFRIW
2022-09-30,48.52,273.53,2.13,2.83,,-11.36,BFRIW
2022-12-31,48.19,214.98,0.91,2.06,2.07,-11.66,BFRIW
2023-03-31,47.35,232.82,1.04,1.82,0.43,-44.64,BFRIW
2023-06-30,50.62,393.89,2.07,1.27,0.06,-137.14,BFRIW
2023-09-30,48.4,207.29,1.74,1.02,0.03,-610.98,BFRIW
2023-12-31,49.34,173.93,2.2,1.28,0.25,73.57,BFRIW
2024-03-31,50.06,238.51,17.99,1.44,-0.1,192.71,BFRIW
2024-06-30,44.61,245.01,7.91,1.89,-1.06,-2.36,BFRIW
2024-09-30,45.88,219.95,0.1,1.53,0.09,-102.51,BFRIW
2024-12-31,58.02,123.49,0.44,1.72,0.22,-31.49,BFRIW
2025-03-31,64.19,182.48,1.4,1.4,-0.2,-896.16,BFRIW
2025-06-30,73.64,176.38,1.27,0.96,0.11,114.05,BFRIW
2025-09-30,72.5,223.92,1.59,1.15,-0.06,257.61,BFRIW
2020-03-31,,,,,,-4.17,TALKW
2020-06-30,68.84,105.21,,-0.76,,-1.25,TALKW
2020-09-30,70.17,115.93,1.33,,,,TALKW
2020-12-31,65.12,165.81,0.43,1.01,-2.29,11.26,TALKW
2021-03-31,63.86,172.4,0.64,0.33,0.01,-3.62,TALKW
2021-06-30,62.25,242.91,9.26,8.95,,-15.05,TALKW
2021-09-30,53.77,278.01,,7.95,,0.73,TALKW
2021-12-31,54.75,278.94,,7.85,,-10.96,TALKW
2022-03-31,49.82,241.19,,7.59,,-11.55,TALKW
2022-06-30,48.74,244.83,6.25,7.21,,-14.64,TALKW
2022-09-30,49.76,236.01,,5.72,,-12.6,TALKW
2022-12-31,53.49,192.1,,5.58,2.37,-14.35,TALKW
2023-03-31,50.24,153.97,,6.55,,-7.2,TALKW
2023-06-30,49.97,135.98,,7.01,,-3.93,TALKW
2023-09-30,48.77,127.48,,6.6,,-3.75,TALKW
2023-12-31,49.44,112.32,,6.46,,-1.1,TALKW
2024-03-31,47.85,107.73,,8.65,,-1.23,TALKW
2024-06-30,45.73,116.55,,7.24,,-0.42,TALKW
2024-09-30,45.61,99.54,,6.9,,-1.45,TALKW
2024-12-31,44.2,97.36,,6.84,,1.03,TALKW
2025-03-31,44.62,104.66,,6.49,,0.28,TALKW
2025-06-30,43.07,107.65,,6.51,,-0.48,TALKW
2025-09-30,41.68,91.12,,5.91,,2.98,TALKW
2025-12-31,42.74,85.78,,6.38,,4.07,TALKW
2020-03-31,42.05,99.32,2.21,0.32,3.08,-1.95,DTSTW
2020-06-30,43.14,114.22,2.18,0.37,1.55,9.72,DTSTW
2020-09-30,40.48,92.32,1.57,0.41,2.03,2.29,DTSTW
2020-12-31,41.93,97.0,1.71,0.39,1.92,-0.13,DTSTW
2021-03-31,44.81,96.93,1.36,0.38,1.92,0.1,DTSTW
2021-06-30,42.71,106.33,1.32,0.58,-0.24,1.2,DTSTW
2021-09-30,43.85,119.59,0.41,5.25,-5.17,0.6,DTSTW
2021-12-31,42.01,118.19,0.6,5.07,57.32,-0.04,DTSTW
2022-03-31,30.56,92.97,0.49,3.05,-5.08,0.49,DTSTW
2022-06-30,38.33,140.18,2.35,5.06,2.97,-3.75,DTSTW
2022-09-30,41.91,112.05,0.67,4.97,-33.82,-1.11,DTSTW
2022-12-31,33.96,133.61,,3.4,0.06,-16.26,DTSTW
2023-03-31,30.38,101.96,0.4,3.16,-0.43,0.26,DTSTW
2023-06-30,43.68,95.86,0.35,4.3,-1.02,1.16,DTSTW
2023-09-30,38.93,99.39,0.15,3.88,-0.08,0.9,DTSTW
2023-12-31,35.61,111.27,,4.14,-0.31,-0.37,DTSTW
2024-03-31,35.14,92.61,0.14,3.06,-0.09,1.74,DTSTW
2024-06-30,49.04,116.15,0.21,4.24,0.29,-1.19,DTSTW
2024-09-30,43.24,101.03,0.17,4.81,0.19,0.59,DTSTW
2024-12-31,50.14,91.28,1.37,4.35,-0.1,1.34,DTSTW
2025-03-31,35.38,103.23,0.02,3.52,-0.07,0.11,DTSTW
2025-06-30,49.29,131.37,0.32,5.5,0.03,-3.41,DTSTW
2025-09-30,47.61,653.39,,5.64,,-1.75,DTSTW
2021-03-31,37.33,77.02,,0.58,0.01,4441.67,DFLIW
2021-06-30,43.7,61.84,,0.11,0.01,13429.16,DFLIW
2021-09-30,39.65,1.56,0.1,50.08,,2.1,DFLIW
2021-12-31,30.32,100.93,2.48,3.67,-85.35,-0.57,DFLIW
2022-03-31,30.02,128.43,6.9,3.18,-6.39,-18.89,DFLIW
2022-06-30,32.5,107.51,5.68,2.73,-33.47,-13.1,DFLIW
2022-09-30,26.95,148.44,4.46,0.3,-0.01,-12.77,DFLIW
2022-12-31,21.99,741.41,16.27,1.78,-0.06,-298.94,DFLIW
2023-03-31,24.84,311.96,20.52,1.49,0.28,14.78,DFLIW
2023-06-30,21.26,304.76,21.47,1.57,0.22,-36.32,DFLIW
2023-09-30,28.77,229.07,25.03,1.54,-0.41,-41.19,DFLIW
2023-12-31,19.48,263.35,39.38,1.38,0.36,10.8,DFLIW
2024-03-31,24.4,291.38,38.06,1.1,-1.95,-58.21,DFLIW
2024-06-30,23.98,313.1,36.93,0.9,-1.41,-258.77,DFLIW
2024-09-30,22.56,309.97,44.14,0.8,-39.49,2282.49,DFLIW
2024-12-31,20.78,381.52,51.19,1.51,-4.92,104.66,DFLIW
2025-03-31,29.41,250.56,35.2,1.37,-24.06,43.45,DFLIW
2025-06-30,28.34,171.25,33.49,1.37,-35.12,42.36,DFLIW
2025-09-30,29.66,179.77,40.14,1.34,-3.91,51.3,DFLIW
2025-12-31,18.21,528.93,28.43,2.54,-0.35,-84.71,DFLIW
2020-12-31,62.13,54.86,,3.64,-0.46,-10.28,BZFDW
2021-03-31,42.02,154.13,0.38,1.15,,-4.08,BZFDW
2021-06-30,49.56,100.94,0.42,4.09,-8.25,0.22,BZFDW
2021-09-30,45.79,102.14,0.54,3.88,-16.09,1.41,BZFDW
2021-12-31,50.94,109.89,,2.67,31.71,10.92,BZFDW
2022-03-31,33.57,214.83,5.23,2.09,-1.28,-13.61,BZFDW
2022-06-30,42.37,155.02,4.71,1.89,-5.08,-7.5,BZFDW
2022-09-30,32.34,147.47,4.98,1.66,-6.53,-9.14,BZFDW
2022-12-31,45.42,81.85,6.06,1.62,-0.89,-55.14,BZFDW
2023-03-31,32.18,238.54,6.9,1.44,-2.27,-23.17,BZFDW
2023-06-30,37.28,170.9,6.34,1.26,-3.5,-21.27,BZFDW
2023-09-30,46.81,123.98,6.82,1.18,-17.66,-11.49,BZFDW
2023-12-31,86.37,43.39,7.14,0.58,2.91,-10.13,BZFDW
2024-03-31,26.67,337.75,12.11,0.7,-1.25,-48.48,BZFDW
2024-06-30,47.14,128.85,9.68,0.63,64.69,-11.14,BZFDW
2024-09-30,47.61,88.31,6.27,0.67,2.12,2.91,BZFDW
2024-12-31,54.83,111.23,16.87,1.04,-1.22,29.62,BZFDW
2025-03-31,34.78,209.68,3.25,0.92,-0.78,-13.51,BZFDW
2025-06-30,39.68,118.83,3.22,1.23,-2.83,-13.34,BZFDW
2025-09-30,36.13,135.77,3.05,0.89,-4.25,-9.8,BZFDW
2025-12-31,20.55,13.15,2.89,0.9,1.15,-54.29,BZFDW
2020-12-31,0.65,30231.33,1.01,2.37,0.13,-2864.24,WGSWW
2021-03-31,-6.73,-4449.09,1.13,2.06,0.05,102.77,WGSWW
2021-06-30,-2.48,-3804.47,1.54,1.39,-0.09,20.03,WGSWW
2021-09-30,-19.24,-962.27,1.58,7.55,-2.89,8.37,WGSWW
2021-12-31,15.91,1361.25,1.22,4.77,2.71,-10.42,WGSWW
2022-03-31,10.43,1687.64,1.5,4.08,0.86,-23.34,WGSWW
2022-06-30,-81.83,-449.53,2.18,1.97,0.41,-13.45,WGSWW
2022-09-30,16.28,770.28,0.97,1.89,0.35,-13.82,WGSWW
2022-12-31,-26.61,-1889.97,1.31,1.47,0.06,-121.7,WGSWW
2023-03-31,35.32,496.19,1.78,2.29,0.66,-18.57,WGSWW
2023-06-30,38.51,375.21,1.29,2.53,0.49,-15.78,WGSWW
2023-09-30,47.39,270.11,,2.51,0.13,-16.63,WGSWW
2023-12-31,53.56,183.38,1.7,3.1,-0.26,-11.3,WGSWW
2024-03-31,59.93,136.51,0.96,3.22,-0.68,-9.77,WGSWW
2024-06-30,60.91,124.63,1.27,2.38,-0.65,-15.03,WGSWW
2024-09-30,62.22,116.27,1.1,2.41,-7.86,-4.06,WGSWW
2024-12-31,69.22,86.7,0.73,3.61,0.54,2.22,WGSWW
2025-03-31,67.13,107.78,0.73,3.25,16.03,-2.54,WGSWW
2025-06-30,69.04,87.36,0.8,2.87,0.57,3.9,WGSWW
2025-09-30,72.4,103.85,0.48,2.71,-12.21,-2.61,WGSWW
2025-12-31,65.23,117.38,0.43,2.46,-1.08,-5.73,WGSWW
2020-03-31,2.84,270.26,0.62,,,-7.7,QH
2020-06-30,11.02,53.38,0.41,1.21,0.11,-2.67,QH
2020-09-30,10.51,131.3,0.3,1.74,0.12,-1.76,QH
2020-12-31,4.6,119.25,0.13,1.58,0.39,2.15,QH
2021-03-31,-2.63,-219.77,0.16,1.35,-0.25,-17.65,QH
2021-06-30,11.02,53.38,0.41,1.27,0.54,4.19,QH
2021-09-30,1.42,486.69,0.01,1.29,-0.22,-18.59,QH
2021-12-31,7.0,79.63,0.2,1.26,-0.47,-15.15,QH
2022-03-31,5.04,117.36,,1.32,20.18,-2.69,QH
2022-06-30,5.04,117.36,,1.32,20.18,-2.69,QH
2022-09-30,8.11,83.69,,1.47,-0.23,1.18,QH
2022-12-31,8.11,83.69,0.07,1.47,-0.23,1.18,QH
2023-03-31,3.85,109.74,,1.43,0.67,-0.97,QH
2023-06-30,3.85,109.74,,1.43,0.67,-0.97,QH
2023-09-30,5.08,84.55,,1.52,7.47,1.28,QH
2023-12-31,5.08,95.24,,1.52,7.47,1.28,QH
2024-03-31,1.53,277.96,,1.57,-1.0,-5.59,QH
2024-06-30,1.53,277.96,,1.57,-1.0,-5.59,QH
2024-09-30,3.43,31.27,0.12,1.4,-1.18,5.94,QH
2024-12-31,3.43,31.27,0.12,1.4,-1.18,5.94,QH
2025-03-31,0.36,1825.92,0.16,1.27,-0.69,-6.45,QH
2025-06-30,0.36,1825.92,0.16,1.27,-0.69,-6.45,QH
2020-03-31,,,,,-0.01,-12364.2,ORGNW
2020-09-30,,,,,,,ORGNW
2020-12-31,,,,0.26,-0.37,-19132.52,ORGNW
2021-03-31,,,,0.46,-0.07,-356.17,ORGNW
2021-06-30,,,,257.95,-1.78,23.03,ORGNW
2021-09-30,,,,158.98,17.85,9.33,ORGNW
2021-12-31,,,,107.76,-1.74,1.73,ORGNW
2022-03-31,,,,61.85,1.72,2.38,ORGNW
2022-06-30,,,,43.25,-0.37,13.37,ORGNW
2022-09-30,,,,23.03,2.5,2.36,ORGNW
2022-12-31,,,,16.73,-1.51,4.24,ORGNW
2023-03-31,43.66,1749.87,,18.44,-1.93,2.5,ORGNW
2023-06-30,1.22,17097.62,0.03,19.46,2.47,-1.65,ORGNW
